Date,Weekday,Time,Program,Program_Sheet,Time_Slot,Rating,Cleaned_Series_Name,4歲以上,15-44歲,4歲以上最高,4歲以上女性,4歲以上男性,15-24歲,15-24歲女性,15-24歲男性,25-34歲,25-34歲女性,25-34歲男性,35-44歲,35-44歲女性,35-44歲男性,45-54歲,45-54歲女性,45-54歲男性,55歲以上,55歲以上女性,55歲以上男性
2024-11-05,二,06:30:00,鬼滅之刃  (第 2 集)(輔12),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,06:30~07:00,0.03,鬼滅之刃,0.03,0.03,0.03,0.03,0.02,0.01,0.0,0.02,0.03,0.04,0.01,0.04,0.05,0.02,0.02,0.01,0.02,0.03,0.04,0.03
2024-11-05,二,07:00:00,倚天屠龍記  (第 29 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,07:00~08:00,0.03,倚天屠龍記,0.03,0.03,0.03,0.04,0.02,0.02,0.02,0.03,0.03,0.04,0.02,0.04,0.07,0.01,0.03,0.04,0.02,0.04,0.04,0.03
2024-11-05,二,08:00:00,倚天屠龍記  (第 30 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,08:00~09:00,0.05,倚天屠龍記,0.05,0.04,0.05,0.05,0.05,0.03,0.03,0.03,0.06,0.06,0.06,0.04,0.03,0.05,0.04,0.03,0.05,0.06,0.06,0.06
2024-11-05,二,09:00:00,少年白馬醉春風  (第 37 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,09:00~10:00,0.06,少年白馬醉春風,0.06,0.03,0.06,0.06,0.05,0.0,0.0,0.0,0.05,0.04,0.06,0.05,0.03,0.07,0.08,0.07,0.09,0.09,0.13,0.05
2024-11-05,二,10:00:00,少年白馬醉春風  (第 38 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,10:00~11:00,0.07,少年白馬醉春風,0.07,0.04,0.07,0.09,0.06,0.01,0.01,0.0,0.05,0.05,0.06,0.07,0.05,0.08,0.1,0.09,0.12,0.11,0.16,0.06
2024-11-05,二,11:00:00,傳聞中的陳芊芊  (第 17 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,11:00~12:00,0.06,傳聞中的陳芊芊,0.06,0.04,0.06,0.07,0.04,0.01,0.01,0.0,0.05,0.06,0.04,0.06,0.08,0.04,0.07,0.06,0.08,0.09,0.12,0.06
2024-11-05,二,12:00:00,傳聞中的陳芊芊  (第 18 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,12:00~13:00,0.05,傳聞中的陳芊芊,0.05,0.05,0.06,0.06,0.04,0.05,0.08,0.03,0.05,0.04,0.06,0.05,0.05,0.05,0.07,0.07,0.07,0.06,0.09,0.04
2024-11-05,二,13:00:00,少年白馬醉春風  (第 37 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,13:00~14:00,0.1,少年白馬醉春風,0.1,0.1,0.11,0.11,0.1,0.11,0.1,0.11,0.16,0.13,0.18,0.04,0.04,0.05,0.12,0.15,0.08,0.1,0.13,0.08
2024-11-05,二,14:00:00,少年白馬醉春風  (第 38 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,14:00~15:00,0.11,少年白馬醉春風,0.11,0.1,0.11,0.12,0.1,0.07,0.05,0.09,0.17,0.14,0.19,0.07,0.11,0.03,0.11,0.14,0.08,0.12,0.14,0.11
2024-11-05,二,15:00:00,知否知否應是綠肥紅瘦  (第 59 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,15:00~16:00,0.12,知否知否應是綠肥紅瘦,0.12,0.11,0.13,0.14,0.11,0.07,0.07,0.06,0.18,0.14,0.22,0.1,0.14,0.07,0.1,0.11,0.08,0.16,0.19,0.13
2024-11-05,二,16:00:00,知否知否應是綠肥紅瘦  (第 60 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,16:00~17:00,0.14,知否知否應是綠肥紅瘦,0.14,0.15,0.15,0.15,0.13,0.16,0.15,0.17,0.19,0.21,0.18,0.11,0.09,0.13,0.11,0.1,0.13,0.18,0.22,0.13
2024-11-05,二,17:00:00,蠟筆小新  (第 492 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,17:00~17:30,0.11,蠟筆小新,0.11,0.14,0.11,0.12,0.1,0.22,0.22,0.22,0.12,0.13,0.11,0.08,0.05,0.1,0.12,0.16,0.09,0.12,0.12,0.11
2024-11-05,二,17:30:00,蠟筆小新  (第 493 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,17:30~18:00,0.14,蠟筆小新,0.14,0.16,0.14,0.14,0.13,0.17,0.14,0.19,0.18,0.18,0.18,0.13,0.15,0.12,0.14,0.15,0.12,0.14,0.14,0.14
2024-11-05,二,18:00:00,蠟筆小新  (第 494 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,18:00~18:30,0.2,蠟筆小新,0.2,0.22,0.2,0.23,0.17,0.2,0.18,0.22,0.27,0.32,0.22,0.2,0.2,0.2,0.2,0.27,0.13,0.2,0.22,0.19
2024-11-05,二,18:30:00,蠟筆小新  (第 495 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,18:30~19:00,0.22,蠟筆小新,0.22,0.23,0.22,0.24,0.19,0.26,0.29,0.23,0.19,0.23,0.16,0.25,0.26,0.23,0.25,0.3,0.19,0.22,0.24,0.2
2024-11-05,二,19:00:00,知否知否應是綠肥紅瘦  (第 61 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,19:00~20:00,0.28,知否知否應是綠肥紅瘦,0.28,0.24,0.32,0.3,0.26,0.25,0.18,0.31,0.31,0.26,0.35,0.17,0.17,0.17,0.31,0.31,0.32,0.37,0.46,0.28
2024-11-05,二,20:00:00,知否知否應是綠肥紅瘦  (第 62 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,20:00~21:00,0.38,知否知否應是綠肥紅瘦,0.38,0.33,0.39,0.39,0.36,0.35,0.18,0.49,0.43,0.33,0.52,0.23,0.2,0.25,0.46,0.5,0.42,0.47,0.57,0.36
2024-11-05,二,21:00:00,鬼滅之刃  (第 3 集)(輔12),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,21:00~21:30,0.12,鬼滅之刃,0.12,0.1,0.12,0.12,0.11,0.06,0.03,0.08,0.14,0.09,0.19,0.11,0.12,0.1,0.09,0.1,0.08,0.14,0.17,0.11
2024-11-05,二,21:30:00,鬼滅之刃  (第 4 集)(輔12),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,21:30~22:00,0.09,鬼滅之刃,0.09,0.09,0.09,0.1,0.09,0.05,0.02,0.08,0.13,0.08,0.17,0.09,0.1,0.08,0.09,0.1,0.07,0.11,0.14,0.08
2024-11-05,二,22:00:00,少年白馬醉春風 首播 (第 39 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,22:00~23:00,0.12,少年白馬醉春風,0.12,0.12,0.12,0.11,0.12,0.11,0.09,0.13,0.16,0.09,0.22,0.08,0.07,0.09,0.12,0.16,0.07,0.16,0.17,0.15
2024-11-05,二,23:00:00,少年白馬醉春風(完) 首播 (第 40 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,23:00~24:00,0.1,少年白馬醉春風,0.1,0.1,0.1,0.1,0.1,0.09,0.07,0.11,0.15,0.11,0.19,0.05,0.05,0.05,0.09,0.14,0.04,0.13,0.11,0.15
2024-11-06,三,00:00:00,倚天屠龍記  (第 29 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,00:00~01:00,0.02,倚天屠龍記,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.03,0.01,0.03,0.03,0.03
2024-11-06,三,01:00:00,倚天屠龍記  (第 30 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,01:00~02:00,0.01,倚天屠龍記,0.01,0.01,0.01,0.0,0.01,0.03,0.0,0.06,0.01,0.0,0.02,0.0,0.0,0.0,0.01,0.02,0.01,0.01,0.0,0.01
2024-11-06,三,02:00:00,地球的慶典  (第 22 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,02:00~03:00,0.01,地球的慶典,0.01,0.01,0.01,0.01,0.0,0.01,0.01,0.0,0.02,0.01,0.03,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
2024-11-06,三,03:00:00,地球的慶典  (第 23 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,03:00~04:00,0.0,地球的慶典,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-06,三,04:00:00,做自己的光 首播 (第 1 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,04:00~05:00,0.0,做自己的光,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0
2024-11-06,三,05:00:00,做自己的光 首播 (第 2 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,05:00~06:00,0.01,做自己的光,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01
2024-11-06,三,06:00:00,鬼滅之刃  (第 3 集)(輔12),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,06:00~06:30,0.01,鬼滅之刃,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.02,0.03,0.01,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.02,0.01
2024-11-06,三,06:30:00,鬼滅之刃  (第 4 集)(輔12),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,06:30~07:00,0.02,鬼滅之刃,0.02,0.02,0.02,0.02,0.01,0.02,0.03,0.0,0.02,0.03,0.02,0.03,0.06,0.0,0.01,0.0,0.03,0.02,0.02,0.02
2024-11-06,三,07:00:00,倚天屠龍記  (第 31 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,07:00~08:00,0.03,倚天屠龍記,0.03,0.02,0.03,0.03,0.02,0.03,0.07,0.01,0.02,0.03,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.06,0.03
2024-11-06,三,08:00:00,倚天屠龍記  (第 32 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,08:00~09:00,0.04,倚天屠龍記,0.04,0.03,0.04,0.04,0.03,0.04,0.04,0.03,0.03,0.06,0.01,0.02,0.01,0.02,0.03,0.01,0.04,0.06,0.07,0.04
2024-11-06,三,09:00:00,少年白馬醉春風  (第 39 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,09:00~10:00,0.07,少年白馬醉春風,0.07,0.05,0.08,0.09,0.06,0.05,0.07,0.03,0.05,0.09,0.01,0.05,0.06,0.04,0.08,0.06,0.09,0.13,0.15,0.1
2024-11-06,三,10:00:00,少年白馬醉春風(完)  (第 40 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,10:00~11:00,0.1,少年白馬醉春風,0.1,0.06,0.1,0.12,0.08,0.02,0.04,0.0,0.09,0.08,0.1,0.08,0.09,0.06,0.09,0.1,0.08,0.16,0.2,0.12
2024-11-06,三,11:00:00,傳聞中的陳芊芊  (第 19 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,11:00~12:00,0.07,傳聞中的陳芊芊,0.07,0.04,0.07,0.1,0.06,0.01,0.02,0.0,0.06,0.11,0.03,0.04,0.05,0.03,0.09,0.09,0.08,0.13,0.15,0.1
2024-11-06,三,12:00:00,傳聞中的陳芊芊  (第 20 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,12:00~13:00,0.07,傳聞中的陳芊芊,0.07,0.05,0.08,0.08,0.06,0.03,0.03,0.04,0.08,0.07,0.09,0.05,0.04,0.06,0.06,0.1,0.03,0.1,0.12,0.08
2024-11-06,三,13:00:00,少年白馬醉春風  (第 39 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,13:00~14:00,0.09,少年白馬醉春風,0.09,0.06,0.09,0.1,0.07,0.02,0.03,0.01,0.1,0.1,0.1,0.08,0.02,0.12,0.08,0.09,0.06,0.12,0.16,0.08
2024-11-06,三,14:00:00,少年白馬醉春風(完)  (第 40 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,14:00~15:00,0.09,少年白馬醉春風,0.09,0.06,0.09,0.11,0.06,0.03,0.07,0.0,0.09,0.14,0.05,0.06,0.04,0.08,0.09,0.11,0.07,0.12,0.15,0.08
2024-11-06,三,15:00:00,知否知否應是綠肥紅瘦  (第 61 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,15:00~16:00,0.12,知否知否應是綠肥紅瘦,0.12,0.1,0.14,0.14,0.08,0.08,0.16,0.02,0.15,0.16,0.13,0.06,0.05,0.08,0.1,0.12,0.09,0.16,0.22,0.11
2024-11-06,三,16:00:00,知否知否應是綠肥紅瘦  (第 62 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,16:00~17:00,0.19,知否知否應是綠肥紅瘦,0.19,0.16,0.21,0.21,0.17,0.11,0.15,0.09,0.25,0.23,0.26,0.12,0.05,0.19,0.16,0.18,0.12,0.28,0.35,0.2
2024-11-06,三,17:00:00,蠟筆小新  (第 496 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,17:00~17:30,0.1,蠟筆小新,0.1,0.12,0.1,0.1,0.11,0.07,0.13,0.02,0.15,0.12,0.17,0.14,0.07,0.21,0.08,0.09,0.06,0.1,0.13,0.07
2024-11-06,三,17:30:00,蠟筆小新  (第 497 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,17:30~18:00,0.11,蠟筆小新,0.11,0.13,0.11,0.11,0.11,0.09,0.16,0.04,0.13,0.09,0.17,0.16,0.14,0.18,0.14,0.17,0.12,0.06,0.07,0.04
2024-11-06,三,18:00:00,蠟筆小新  (第 498 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,18:00~18:30,0.18,蠟筆小新,0.18,0.2,0.18,0.18,0.18,0.14,0.17,0.12,0.22,0.18,0.25,0.25,0.23,0.27,0.2,0.24,0.15,0.11,0.13,0.09
2024-11-06,三,18:30:00,蠟筆小新  (第 499 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,18:30~19:00,0.18,蠟筆小新,0.18,0.21,0.18,0.18,0.18,0.2,0.22,0.18,0.18,0.11,0.25,0.24,0.26,0.23,0.2,0.27,0.12,0.14,0.14,0.15
2024-11-06,三,19:00:00,知否知否應是綠肥紅瘦  (第 63 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,19:00~20:00,0.26,知否知否應是綠肥紅瘦,0.26,0.21,0.3,0.31,0.22,0.18,0.15,0.21,0.23,0.14,0.32,0.23,0.3,0.16,0.28,0.32,0.24,0.34,0.43,0.25
2024-11-06,三,20:00:00,知否知否應是綠肥紅瘦  (第 64 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,20:00~21:00,0.36,知否知否應是綠肥紅瘦,0.36,0.28,0.37,0.4,0.33,0.23,0.18,0.28,0.39,0.35,0.42,0.22,0.25,0.19,0.45,0.45,0.45,0.47,0.55,0.39
2024-11-06,三,21:00:00,鬼滅之刃  (第 5 集)(輔12),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,21:00~21:30,0.12,鬼滅之刃,0.12,0.11,0.12,0.13,0.12,0.12,0.04,0.18,0.11,0.06,0.15,0.1,0.12,0.08,0.11,0.11,0.11,0.15,0.17,0.13
2024-11-06,三,21:30:00,鬼滅之刃  (第 6 集)(輔12),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,21:30~22:00,0.09,鬼滅之刃,0.09,0.07,0.09,0.1,0.08,0.07,0.01,0.13,0.07,0.05,0.1,0.08,0.11,0.05,0.08,0.1,0.07,0.14,0.16,0.12
2024-11-06,三,22:00:00,知否知否應是綠肥紅瘦  (第 63 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,22:00~23:00,0.11,知否知否應是綠肥紅瘦,0.11,0.13,0.11,0.13,0.11,0.15,0.1,0.19,0.17,0.15,0.18,0.09,0.09,0.09,0.1,0.14,0.06,0.14,0.17,0.11
2024-11-06,三,23:00:00,知否知否應是綠肥紅瘦  (第 64 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,23:00~24:00,0.09,知否知否應是綠肥紅瘦,0.09,0.09,0.1,0.1,0.08,0.13,0.12,0.13,0.08,0.09,0.07,0.07,0.06,0.07,0.09,0.12,0.05,0.11,0.13,0.1
2024-11-07,四,00:00:00,倚天屠龍記  (第 31 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,00:00~01:00,0.02,倚天屠龍記,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.03,0.01,0.01,0.01,0.01,0.0,0.01,0.02,0.03,0.01,0.02,0.02,0.03
2024-11-07,四,01:00:00,倚天屠龍記  (第 32 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,01:00~02:00,0.0,倚天屠龍記,0.0,0.01,0.0,0.0,0.01,0.02,0.0,0.04,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0
2024-11-07,四,02:00:00,地球的慶典  (第 24 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,02:00~03:00,0.0,地球的慶典,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.01,0.0
2024-11-07,四,03:00:00,地球的慶典  (第 25 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,03:00~04:00,0.0,地球的慶典,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
2024-11-07,四,04:00:00,做自己的光 首播 (第 3 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,04:00~05:00,0.0,做自己的光,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-07,四,05:00:00,做自己的光 首播 (第 4 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,05:00~06:00,0.0,做自己的光,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01
2024-11-07,四,06:00:00,鬼滅之刃  (第 5 集)(輔12),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,06:00~06:30,0.01,鬼滅之刃,0.01,0.0,0.01,0.01,0.02,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.02,0.01,0.03,0.02,0.01,0.03
2024-11-07,四,06:30:00,鬼滅之刃  (第 6 集)(輔12),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,06:30~07:00,0.01,鬼滅之刃,0.01,0.01,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.01,0.01,0.02,0.02,0.01,0.02
2024-11-07,四,07:00:00,倚天屠龍記  (第 33 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,07:00~08:00,0.02,倚天屠龍記,0.02,0.01,0.02,0.02,0.02,0.03,0.0,0.05,0.01,0.02,0.0,0.01,0.01,0.02,0.02,0.01,0.02,0.04,0.04,0.03
2024-11-07,四,08:00:00,倚天屠龍記  (第 34 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,08:00~09:00,0.05,倚天屠龍記,0.05,0.03,0.05,0.05,0.05,0.03,0.02,0.04,0.04,0.09,0.0,0.03,0.04,0.02,0.05,0.06,0.04,0.06,0.06,0.07
2024-11-07,四,09:00:00,風月變  (第 1 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,09:00~10:00,0.06,風月變,0.06,0.03,0.06,0.06,0.05,0.01,0.01,0.01,0.04,0.06,0.02,0.04,0.07,0.02,0.07,0.06,0.09,0.08,0.07,0.09
2024-11-07,四,10:00:00,風月變  (第 2 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,10:00~11:00,0.08,風月變,0.08,0.04,0.08,0.09,0.07,0.01,0.0,0.02,0.06,0.08,0.04,0.07,0.11,0.02,0.09,0.06,0.12,0.11,0.12,0.1
2024-11-07,四,11:00:00,傳聞中的陳芊芊  (第 21 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,11:00~12:00,0.07,傳聞中的陳芊芊,0.07,0.05,0.07,0.1,0.05,0.04,0.0,0.07,0.05,0.06,0.04,0.07,0.09,0.05,0.08,0.07,0.11,0.1,0.16,0.03
2024-11-07,四,12:00:00,傳聞中的陳芊芊  (第 22 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,12:00~13:00,0.08,傳聞中的陳芊芊,0.08,0.07,0.09,0.11,0.06,0.06,0.03,0.08,0.06,0.1,0.03,0.09,0.09,0.09,0.07,0.06,0.07,0.12,0.19,0.05
2024-11-07,四,13:00:00,風月變  (第 1 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,13:00~14:00,0.1,風月變,0.1,0.09,0.1,0.11,0.1,0.04,0.0,0.07,0.12,0.14,0.11,0.1,0.11,0.1,0.06,0.05,0.07,0.17,0.19,0.15
2024-11-07,四,14:00:00,風月變  (第 2 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,14:00~15:00,0.12,風月變,0.12,0.09,0.12,0.11,0.12,0.06,0.03,0.08,0.11,0.09,0.13,0.09,0.1,0.08,0.09,0.1,0.08,0.19,0.19,0.18
2024-11-07,四,15:00:00,知否知否應是綠肥紅瘦  (第 63 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,15:00~16:00,0.13,知否知否應是綠肥紅瘦,0.13,0.11,0.13,0.13,0.12,0.07,0.08,0.06,0.16,0.15,0.17,0.1,0.09,0.12,0.07,0.06,0.08,0.19,0.21,0.17
2024-11-07,四,16:00:00,知否知否應是綠肥紅瘦  (第 64 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,16:00~17:00,0.13,知否知否應是綠肥紅瘦,0.13,0.15,0.13,0.14,0.12,0.18,0.2,0.17,0.16,0.24,0.08,0.11,0.09,0.13,0.08,0.07,0.08,0.17,0.18,0.17
2024-11-07,四,17:00:00,蠟筆小新  (第 500 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,17:00~17:30,0.08,蠟筆小新,0.08,0.11,0.08,0.09,0.07,0.12,0.21,0.06,0.1,0.16,0.05,0.11,0.09,0.13,0.04,0.05,0.02,0.09,0.09,0.09
2024-11-07,四,17:30:00,蠟筆小新  (第 501 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,17:30~18:00,0.13,蠟筆小新,0.13,0.17,0.13,0.12,0.15,0.21,0.32,0.12,0.17,0.21,0.13,0.14,0.07,0.21,0.09,0.1,0.08,0.12,0.11,0.14
2024-11-07,四,18:00:00,蠟筆小新  (第 502 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,18:00~18:30,0.19,蠟筆小新,0.19,0.22,0.19,0.18,0.19,0.3,0.28,0.32,0.22,0.28,0.18,0.15,0.12,0.19,0.19,0.23,0.16,0.15,0.16,0.15
2024-11-07,四,18:30:00,蠟筆小新  (第 503 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,18:30~19:00,0.21,蠟筆小新,0.21,0.25,0.21,0.2,0.23,0.31,0.27,0.35,0.23,0.27,0.19,0.2,0.17,0.24,0.19,0.21,0.17,0.19,0.18,0.2
2024-11-07,四,19:00:00,知否知否應是綠肥紅瘦  (第 65 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,19:00~20:00,0.25,知否知否應是綠肥紅瘦,0.25,0.22,0.28,0.26,0.25,0.26,0.16,0.34,0.22,0.14,0.3,0.17,0.18,0.16,0.27,0.3,0.25,0.35,0.4,0.29
2024-11-07,四,20:00:00,知否知否應是綠肥紅瘦  (第 66 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,20:00~21:00,0.28,知否知否應是綠肥紅瘦,0.28,0.27,0.29,0.3,0.26,0.25,0.11,0.37,0.37,0.37,0.38,0.19,0.21,0.18,0.37,0.39,0.36,0.33,0.41,0.26
2024-11-07,四,21:00:00,鬼滅之刃  (第 7 集)(輔12),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,21:00~21:30,0.11,鬼滅之刃,0.11,0.09,0.11,0.11,0.1,0.09,0.01,0.16,0.11,0.12,0.1,0.06,0.06,0.05,0.14,0.08,0.22,0.14,0.19,0.09
2024-11-07,四,21:30:00,鬼滅之刃  (第 8 集)(輔12),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,21:30~22:00,0.09,鬼滅之刃,0.09,0.06,0.09,0.08,0.09,0.04,0.03,0.05,0.09,0.08,0.11,0.05,0.06,0.05,0.08,0.04,0.13,0.11,0.14,0.09
2024-11-07,四,22:00:00,知否知否應是綠肥紅瘦  (第 65 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,22:00~23:00,0.08,知否知否應是綠肥紅瘦,0.08,0.08,0.09,0.09,0.09,0.06,0.06,0.06,0.14,0.12,0.16,0.05,0.06,0.05,0.11,0.09,0.13,0.1,0.11,0.08
