Date,Weekday,Time,Program,Sheet
2024-12-04,三,17:30:00,蠟筆小新#264,1202-1130105
2024-12-04,三,18:00:00,蠟筆小新#265,1202-1130105
2024-12-04,三,18:30:00,蠟筆小新#266,1202-1130105
2024-12-04,三,19:00:00,長樂曲#29,1202-1130105
2024-12-04,三,20:00:00,長樂曲#30,1202-1130105
2024-12-04,三,21:00:00,鬼滅之刃遊郭篇#9,1202-1130105
2024-12-04,三,21:30:00,鬼滅之刃遊郭篇#10,1202-1130105
2024-12-04,三,22:00:00,長樂曲#29,1202-1130105
2024-12-04,三,23:00:00,長樂曲#30,1202-1130105
2024-12-05,四,00:00:00,後宮甄嬛傳#27,1202-1130105
2024-12-05,四,01:00:00,後宮甄嬛傳#28,1202-1130105
2024-12-05,四,02:00:00,地球的慶典S5#64,1202-1130105
2024-12-05,四,03:00:00,地球的慶典S5#65,1202-1130105
2024-12-05,四,04:00:00,心想事成#3,1202-1130105
2024-12-05,四,05:00:00,心想事成#4,1202-1130105
2024-12-05,四,06:00:00,鬼滅之刃遊郭篇#9,1202-1130105
2024-12-05,四,06:30:00,鬼滅之刃遊郭篇#10,1202-1130105
2024-12-05,四,07:00:00,婉婉如夢霄#1,1202-1130105
2024-12-05,四,08:00:00,婉婉如夢霄#2,1202-1130105
2024-12-05,四,09:00:00,長樂曲#29,1202-1130105
2024-12-05,四,10:00:00,長樂曲#30,1202-1130105
2024-12-05,四,11:00:00,婉婉如夢霄#3,1202-1130105
2024-12-05,四,12:00:00,婉婉如夢霄#4,1202-1130105
2024-12-05,四,13:00:00,長樂曲#29,1202-1130105
2024-12-05,四,14:00:00,長樂曲#30,1202-1130105
2024-12-05,四,15:00:00,後宮甄嬛傳#29,1202-1130105
2024-12-05,四,16:00:00,後宮甄嬛傳#30,1202-1130105
2024-12-05,四,17:00:00,蠟筆小新#267,1202-1130105
2024-12-05,四,17:30:00,蠟筆小新#268,1202-1130105
2024-12-05,四,18:00:00,蠟筆小新#269,1202-1130105
2024-12-05,四,18:30:00,蠟筆小新#270,1202-1130105
2024-12-05,四,19:00:00,長樂曲#31,1202-1130105
2024-12-05,四,20:00:00,長樂曲#32,1202-1130105
2024-12-05,四,21:00:00,鬼滅之刃遊郭篇#11(完),1202-1130105
2024-12-05,四,22:00:00,長樂曲#31,1202-1130105
2024-12-05,四,23:00:00,長樂曲#32,1202-1130105
2024-12-06,五,00:00:00,後宮甄嬛傳#29,1202-1130105
2024-12-06,五,01:00:00,後宮甄嬛傳#30,1202-1130105
2024-12-06,五,02:00:00,地球的慶典S5#66,1202-1130105
2024-12-06,五,03:00:00,地球的慶典S5#67,1202-1130105
2024-12-06,五,04:00:00,心想事成#5,1202-1130105
2024-12-06,五,05:00:00,心想事成#6,1202-1130105
2024-12-06,五,06:00:00,鬼滅之刃遊郭篇#11(完),1202-1130105
2024-12-06,五,07:00:00,婉婉如夢霄#3,1202-1130105
2024-12-06,五,08:00:00,婉婉如夢霄#4,1202-1130105
2024-12-06,五,09:00:00,長樂曲#31,1202-1130105
2024-12-06,五,10:00:00,長樂曲#32,1202-1130105
2024-12-06,五,11:00:00,婉婉如夢霄#5,1202-1130105
2024-12-06,五,12:00:00,婉婉如夢霄#6(完),1202-1130105
2024-12-06,五,13:00:00,長樂曲#31,1202-1130105
2024-12-06,五,14:00:00,長樂曲#32,1202-1130105
2024-12-06,五,15:00:00,後宮甄嬛傳#31,1202-1130105
2024-12-06,五,16:00:00,後宮甄嬛傳#32,1202-1130105
2024-12-06,五,17:00:00,蠟筆小新#271,1202-1130105
2024-12-06,五,17:30:00,蠟筆小新#272,1202-1130105
2024-12-06,五,18:00:00,蠟筆小新#273,1202-1130105
2024-12-06,五,18:30:00,蠟筆小新#274,1202-1130105
2024-12-06,五,19:00:00,長樂曲#33,1202-1130105
2024-12-06,五,20:00:00,長樂曲#34,1202-1130105
2024-12-06,五,21:00:00,醫師好辣#339,1202-1130105
2024-12-06,五,22:00:00,長樂曲#33,1202-1130105
2024-12-06,五,23:00:00,長樂曲#34,1202-1130105
2024-12-07,六,00:00:00,對你不止是喜歡#17,1202-1130105
2024-12-07,六,01:00:00,對你不止是喜歡#18,1202-1130105
2024-12-07,六,02:00:00,宮#26,1202-1130105
2024-12-07,六,03:00:00,宮#27,1202-1130105
2024-12-07,六,04:00:00,宮#28,1202-1130105
2024-12-07,六,05:00:00,宮#29,1202-1130105
2024-12-07,六,06:00:00,宮#30,1202-1130105
2024-12-07,六,07:00:00,蠟筆小新#1,1202-1130105
2024-12-07,六,07:30:00,蠟筆小新#2,1202-1130105
2024-12-07,六,08:00:00,蠟筆小新#3,1202-1130105
2024-12-07,六,08:30:00,蠟筆小新#4,1202-1130105
2024-12-07,六,09:00:00,墨雨雲間#26,1202-1130105
2024-12-07,六,10:00:00,墨雨雲間#27,1202-1130105
2024-12-07,六,11:00:00,墨雨雲間#28,1202-1130105
2024-12-07,六,12:00:00,墨雨雲間#29,1202-1130105
2024-12-07,六,13:00:00,墨雨雲間#30,1202-1130105
2024-12-07,六,14:00:00,蠟筆小新#1,1202-1130105
2024-12-07,六,14:30:00,蠟筆小新#2,1202-1130105
2024-12-07,六,15:00:00,蠟筆小新#3,1202-1130105
2024-12-07,六,15:30:00,蠟筆小新#4,1202-1130105
2024-12-07,六,16:00:00,蠟筆小新大電影-風起雲湧光榮的燒肉之路,1202-1130105
2024-12-07,六,18:00:00,墨雨雲間#26,1202-1130105
2024-12-07,六,19:00:00,墨雨雲間#27,1202-1130105
2024-12-07,六,20:00:00,墨雨雲間#28,1202-1130105
2024-12-07,六,21:00:00,墨雨雲間#29,1202-1130105
2024-12-07,六,22:00:00,墨雨雲間#30,1202-1130105
2024-12-07,六,23:00:00,萌妻食神S1#5,1202-1130105
2024-12-07,六,23:30:00,萌妻食神S1#6,1202-1130105
2024-12-08,日,00:00:00,對你不止是喜歡#19,1202-1130105
2024-12-08,日,01:00:00,對你不止是喜歡#20,1202-1130105
2024-12-08,日,02:00:00,宮#31,1202-1130105
2024-12-08,日,03:00:00,宮#32,1202-1130105
2024-12-08,日,04:00:00,宮#33,1202-1130105
2024-12-08,日,05:00:00,宮#34,1202-1130105
2024-12-08,日,06:00:00,宮#35(完),1202-1130105
2024-12-08,日,07:00:00,蠟筆小新#5,1202-1130105
2024-12-08,日,07:30:00,蠟筆小新#6,1202-1130105
2024-12-08,日,08:00:00,蠟筆小新#7,1202-1130105
2024-12-08,日,08:30:00,蠟筆小新#8,1202-1130105
2024-12-08,日,09:00:00,墨雨雲間#31,1202-1130105
2024-12-08,日,10:00:00,墨雨雲間#32,1202-1130105
2024-12-08,日,11:00:00,墨雨雲間#33,1202-1130105
2024-12-08,日,12:00:00,墨雨雲間#34,1202-1130105
2024-12-08,日,13:00:00,墨雨雲間#35,1202-1130105
2024-12-08,日,14:00:00,蠟筆小新#5,1202-1130105
2024-12-08,日,14:30:00,蠟筆小新#6,1202-1130105
2024-12-08,日,15:00:00,蠟筆小新#7,1202-1130105
2024-12-08,日,15:30:00,蠟筆小新#8,1202-1130105
2024-12-08,日,16:00:00,蠟筆小新大電影-蠟筆小新時空大冒險,1202-1130105
2024-12-08,日,18:00:00,墨雨雲間#31,1202-1130105
2024-12-08,日,19:00:00,墨雨雲間#32,1202-1130105
2024-12-08,日,20:00:00,墨雨雲間#33,1202-1130105
2024-12-08,日,21:00:00,墨雨雲間#34,1202-1130105
2024-12-08,日,22:00:00,墨雨雲間#35,1202-1130105
2024-12-08,日,23:00:00,萌妻食神S1#7,1202-1130105
2024-12-08,日,23:30:00,萌妻食神S1#8,1202-1130105
2024-12-09,一,00:00:00,後宮甄嬛傳#31,1202-1130105
2024-12-09,一,01:00:00,後宮甄嬛傳#32,1202-1130105
2024-12-09,一,02:00:00,地球的慶典S6#68,1202-1130105
2024-12-09,一,03:00:00,地球的慶典S6#69,1202-1130105
2024-12-09,一,04:00:00,心想事成#7,1202-1130105
2024-12-09,一,05:00:00,心想事成#8,1202-1130105
2024-12-09,一,06:00:00,蠟筆小新#273,1202-1130105
2024-12-09,一,06:30:00,蠟筆小新#274,1202-1130105
2024-12-09,一,07:00:00,婉婉如夢霄#5,1202-1130105
2024-12-09,一,08:00:00,婉婉如夢霄#6(完),1202-1130105
2024-12-09,一,09:00:00,長樂曲#33,1202-1130105
2024-12-09,一,10:00:00,長樂曲#34,1202-1130105
2024-12-09,一,11:00:00,祝卿好#1,1202-1130105
2024-12-09,一,12:00:00,祝卿好#2,1202-1130105
2024-12-09,一,13:00:00,長樂曲#33,1202-1130105
2024-12-09,一,14:00:00,長樂曲#34,1202-1130105
2024-12-09,一,15:00:00,後宮甄嬛傳#33,1202-1130105
2024-12-09,一,16:00:00,後宮甄嬛傳#34,1202-1130105
2024-12-09,一,17:00:00,蠟筆小新#275,1202-1130105
2024-12-09,一,17:30:00,蠟筆小新#276,1202-1130105
2024-12-09,一,18:00:00,蠟筆小新#277,1202-1130105
2024-12-09,一,18:30:00,蠟筆小新#278,1202-1130105
2024-12-09,一,19:00:00,長樂曲#35,1202-1130105
2024-12-09,一,20:00:00,長樂曲#36,1202-1130105
2024-12-09,一,21:00:00,醫師好辣#223,1202-1130105
2024-12-09,一,22:00:00,長樂曲#35,1202-1130105
2024-12-09,一,23:00:00,長樂曲#36,1202-1130105
2024-12-10,二,00:00:00,後宮甄嬛傳#33,1202-1130105
2024-12-10,二,01:00:00,後宮甄嬛傳#34,1202-1130105
2024-12-10,二,02:00:00,地球的慶典S6#70,1202-1130105
2024-12-10,二,03:00:00,地球的慶典S6#71,1202-1130105
2024-12-10,二,04:00:00,心想事成#9,1202-1130105
2024-12-10,二,05:00:00,心想事成#10,1202-1130105
2024-12-10,二,06:00:00,蠟筆小新#277,1202-1130105
2024-12-10,二,06:30:00,蠟筆小新#278,1202-1130105
2024-12-10,二,07:00:00,祝卿好#1,1202-1130105
2024-12-10,二,08:00:00,祝卿好#2,1202-1130105
2024-12-10,二,09:00:00,長樂曲#35,1202-1130105
2024-12-10,二,10:00:00,長樂曲#36,1202-1130105
2024-12-10,二,11:00:00,祝卿好#3,1202-1130105
2024-12-10,二,12:00:00,祝卿好#4,1202-1130105
2024-12-10,二,13:00:00,長樂曲#35,1202-1130105
2024-12-10,二,14:00:00,長樂曲#36,1202-1130105
2024-12-10,二,15:00:00,後宮甄嬛傳#35,1202-1130105
2024-12-10,二,16:00:00,後宮甄嬛傳#36,1202-1130105
2024-12-10,二,17:00:00,蠟筆小新#279,1202-1130105
2024-12-10,二,17:30:00,蠟筆小新#280,1202-1130105
2024-12-10,二,18:00:00,蠟筆小新#281,1202-1130105
2024-12-10,二,18:30:00,蠟筆小新#282,1202-1130105
2024-12-10,二,19:00:00,長樂曲#37,1202-1130105
2024-12-10,二,20:00:00,長樂曲#38,1202-1130105
2024-12-10,二,21:00:00,醫師好辣#224,1202-1130105
2024-12-10,二,22:00:00,長樂曲#37,1202-1130105
2024-12-10,二,23:00:00,長樂曲#38,1202-1130105
2024-12-11,三,00:00:00,後宮甄嬛傳#35,1202-1130105
2024-12-11,三,01:00:00,後宮甄嬛傳#36,1202-1130105
2024-12-11,三,02:00:00,地球的慶典S6#72,1202-1130105
2024-12-11,三,03:00:00,地球的慶典S6#73,1202-1130105
2024-12-11,三,04:00:00,心想事成#11,1202-1130105
2024-12-11,三,05:00:00,心想事成#12,1202-1130105
2024-12-11,三,06:00:00,蠟筆小新#281,1202-1130105
2024-12-11,三,06:30:00,蠟筆小新#282,1202-1130105
2024-12-11,三,07:00:00,祝卿好#3,1202-1130105
2024-12-11,三,08:00:00,祝卿好#4,1202-1130105
2024-12-11,三,09:00:00,長樂曲#37,1202-1130105
2024-12-11,三,10:00:00,長樂曲#38,1202-1130105
2024-12-11,三,11:00:00,祝卿好#5,1202-1130105
2024-12-11,三,12:00:00,祝卿好#6,1202-1130105
2024-12-11,三,13:00:00,長樂曲#37,1202-1130105
2024-12-11,三,14:00:00,長樂曲#38,1202-1130105
2024-12-11,三,15:00:00,後宮甄嬛傳#37,1202-1130105
2024-12-11,三,16:00:00,後宮甄嬛傳#38,1202-1130105
2024-12-11,三,17:00:00,蠟筆小新#283,1202-1130105
2024-12-11,三,17:30:00,蠟筆小新#284,1202-1130105
2024-12-11,三,18:00:00,蠟筆小新#285,1202-1130105
2024-12-11,三,18:30:00,蠟筆小新#286,1202-1130105
2024-12-11,三,19:00:00,長樂曲#39,1202-1130105
2024-12-11,三,20:00:00,長樂曲#40(完),1202-1130105
2024-12-11,三,21:00:00,醫師好辣#225,1202-1130105
2024-12-11,三,22:00:00,長樂曲#39,1202-1130105
2024-12-11,三,23:00:00,長樂曲#40(完),1202-1130105
2024-12-12,四,00:00:00,後宮甄嬛傳#37,1202-1130105
2024-12-12,四,01:00:00,後宮甄嬛傳#38,1202-1130105
2024-12-12,四,02:00:00,地球的慶典S6#74,1202-1130105
2024-12-12,四,03:00:00,地球的慶典S6#75,1202-1130105
2024-12-12,四,04:00:00,心想事成#13,1202-1130105
2024-12-12,四,05:00:00,心想事成#14,1202-1130105
2024-12-12,四,06:00:00,蠟筆小新#285,1202-1130105
2024-12-12,四,06:30:00,蠟筆小新#286,1202-1130105
2024-12-12,四,07:00:00,祝卿好#5,1202-1130105
2024-12-12,四,08:00:00,祝卿好#6,1202-1130105
2024-12-12,四,09:00:00,長樂曲#39,1202-1130105
2024-12-12,四,10:00:00,長樂曲#40(完),1202-1130105
2024-12-12,四,11:00:00,祝卿好#7,1202-1130105
2024-12-12,四,12:00:00,祝卿好#8,1202-1130105
2024-12-12,四,13:00:00,長樂曲#39,1202-1130105
2024-12-12,四,14:00:00,長樂曲#40(完),1202-1130105
2024-12-12,四,15:00:00,後宮甄嬛傳#39,1202-1130105
2024-12-12,四,16:00:00,後宮甄嬛傳#40,1202-1130105
2024-12-12,四,17:00:00,蠟筆小新#287,1202-1130105
2024-12-12,四,17:30:00,蠟筆小新#288,1202-1130105
2024-12-12,四,18:00:00,蠟筆小新#289,1202-1130105
2024-12-12,四,18:30:00,蠟筆小新#290,1202-1130105
2024-12-12,四,19:00:00,流水迢迢#1,1202-1130105
2024-12-12,四,20:00:00,流水迢迢#2,1202-1130105
2024-12-12,四,21:00:00,醫師好辣#340,1202-1130105
2024-12-12,四,22:00:00,流水迢迢#1,1202-1130105
2024-12-12,四,23:00:00,流水迢迢#2,1202-1130105
2024-12-13,五,00:00:00,後宮甄嬛傳#39,1202-1130105
2024-12-13,五,01:00:00,後宮甄嬛傳#40,1202-1130105
2024-12-13,五,02:00:00,地球的慶典S6#76,1202-1130105
2024-12-13,五,03:00:00,地球的慶典S6#77,1202-1130105
2024-12-13,五,04:00:00,心想事成#15,1202-1130105
2024-12-13,五,05:00:00,心想事成#16,1202-1130105
2024-12-13,五,06:00:00,蠟筆小新#289,1202-1130105
2024-12-13,五,06:30:00,蠟筆小新#290,1202-1130105
2024-12-13,五,07:00:00,祝卿好#7,1202-1130105
2024-12-13,五,08:00:00,祝卿好#8,1202-1130105
2024-12-13,五,09:00:00,流水迢迢#1,1202-1130105
2024-12-13,五,10:00:00,流水迢迢#2,1202-1130105
2024-12-13,五,11:00:00,祝卿好#9,1202-1130105
2024-12-13,五,12:00:00,祝卿好#10,1202-1130105
2024-12-13,五,13:00:00,流水迢迢#1,1202-1130105
2024-12-13,五,14:00:00,流水迢迢#2,1202-1130105
2024-12-13,五,15:00:00,後宮甄嬛傳#41,1202-1130105
2024-12-13,五,16:00:00,後宮甄嬛傳#42,1202-1130105
2024-12-13,五,17:00:00,蠟筆小新#291,1202-1130105
2024-12-13,五,17:30:00,蠟筆小新#292,1202-1130105
2024-12-13,五,18:00:00,蠟筆小新#293,1202-1130105
2024-12-13,五,18:30:00,蠟筆小新#294,1202-1130105
2024-12-13,五,19:00:00,流水迢迢#3,1202-1130105
2024-12-13,五,20:00:00,流水迢迢#4,1202-1130105
2024-12-13,五,21:00:00,醫師好辣#341,1202-1130105
2024-12-13,五,22:00:00,流水迢迢#3,1202-1130105
2024-12-13,五,23:00:00,流水迢迢#4,1202-1130105
2024-12-14,六,00:00:00,對你不止是喜歡#21,1202-1130105
2024-12-14,六,01:00:00,對你不止是喜歡#22,1202-1130105
2024-12-14,六,02:00:00,天生一對#1,1202-1130105
2024-12-14,六,03:00:00,天生一對#2,1202-1130105
2024-12-14,六,04:00:00,天生一對#3,1202-1130105
2024-12-14,六,05:00:00,天生一對#4,1202-1130105
2024-12-14,六,06:00:00,天生一對#5,1202-1130105
2024-12-14,六,07:00:00,蠟筆小新#9,1202-1130105
2024-12-14,六,07:30:00,蠟筆小新#10,1202-1130105
2024-12-14,六,08:00:00,蠟筆小新#11,1202-1130105
2024-12-14,六,08:30:00,蠟筆小新#12,1202-1130105
2024-12-14,六,09:00:00,墨雨雲間#36,1202-1130105
2024-12-14,六,10:00:00,墨雨雲間#37,1202-1130105
2024-12-14,六,11:00:00,墨雨雲間#38,1202-1130105
2024-12-14,六,12:00:00,墨雨雲間#39,1202-1130105
2024-12-14,六,13:00:00,墨雨雲間#40(完),1202-1130105
2024-12-14,六,14:00:00,蠟筆小新#9,1202-1130105
2024-12-14,六,14:30:00,蠟筆小新#10,1202-1130105
2024-12-14,六,15:00:00,蠟筆小新#11,1202-1130105
2024-12-14,六,15:30:00,蠟筆小新#12,1202-1130105
2024-12-14,六,16:00:00,蠟筆小新大電影-3分鐘百變大進擊!,1202-1130105
2024-12-14,六,18:00:00,墨雨雲間#36,1202-1130105
2024-12-14,六,19:00:00,墨雨雲間#37,1202-1130105
2024-12-14,六,20:00:00,墨雨雲間#38,1202-1130105
2024-12-14,六,21:00:00,墨雨雲間#39,1202-1130105
2024-12-14,六,22:00:00,墨雨雲間#40(完),1202-1130105
2024-12-14,六,23:00:00,萌妻食神S1#9,1202-1130105
2024-12-14,六,23:30:00,萌妻食神S1#10完,1202-1130105
2024-12-15,日,00:00:00,對你不止是喜歡#23,1202-1130105
2024-12-15,日,01:00:00,對你不止是喜歡#24(完),1202-1130105
2024-12-15,日,02:00:00,天生一對#6,1202-1130105
2024-12-15,日,03:00:00,天生一對#7,1202-1130105
2024-12-15,日,04:00:00,天生一對#8,1202-1130105
2024-12-15,日,05:00:00,天生一對#9,1202-1130105
2024-12-15,日,06:00:00,天生一對#10,1202-1130105
2024-12-15,日,07:00:00,蠟筆小新#13,1202-1130105
2024-12-15,日,07:30:00,蠟筆小新#14,1202-1130105
2024-12-15,日,08:00:00,蠟筆小新#15,1202-1130105
2024-12-15,日,08:30:00,蠟筆小新#16,1202-1130105
2024-12-15,日,09:00:00,琅琊榜#1,1202-1130105
2024-12-15,日,10:00:00,琅琊榜#2,1202-1130105
2024-12-15,日,11:00:00,琅琊榜#3,1202-1130105
2024-12-15,日,12:00:00,琅琊榜#4,1202-1130105
2024-12-15,日,13:00:00,琅琊榜#5,1202-1130105
2024-12-15,日,14:00:00,蠟筆小新#13,1202-1130105
2024-12-15,日,14:30:00,蠟筆小新#14,1202-1130105
2024-12-15,日,15:00:00,蠟筆小新#15,1202-1130105
2024-12-15,日,15:30:00,蠟筆小新#16,1202-1130105
2024-12-15,日,16:00:00,蠟筆小新大電影-Amigo!森巴入侵計畫,1202-1130105
2024-12-15,日,18:00:00,琅琊榜#1,1202-1130105
2024-12-15,日,19:00:00,琅琊榜#2,1202-1130105
2024-12-15,日,20:00:00,琅琊榜#3,1202-1130105
2024-12-15,日,21:00:00,琅琊榜#4,1202-1130105
2024-12-15,日,22:00:00,琅琊榜#5,1202-1130105
2024-12-15,日,23:00:00,萌妻食神S2#1,1202-1130105
2024-12-15,日,23:30:00,萌妻食神S2#2,1202-1130105
2024-12-16,一,00:00:00,後宮甄嬛傳#41,1202-1130105
2024-12-16,一,01:00:00,後宮甄嬛傳#42,1202-1130105
2024-12-16,一,02:00:00,地球的慶典S6#78,1202-1130105
2024-12-16,一,03:00:00,地球的慶典S6#79,1202-1130105
2024-12-16,一,04:00:00,心想事成#17,1202-1130105
2024-12-16,一,05:00:00,心想事成#18,1202-1130105
2024-12-16,一,06:00:00,蠟筆小新#293,1202-1130105
2024-12-16,一,06:30:00,蠟筆小新#294,1202-1130105
2024-12-16,一,07:00:00,祝卿好#9,1202-1130105
2024-12-16,一,08:00:00,祝卿好#10,1202-1130105
2024-12-16,一,09:00:00,流水迢迢#3,1202-1130105
2024-12-16,一,10:00:00,流水迢迢#4,1202-1130105
2024-12-16,一,11:00:00,祝卿好#11,1202-1130105
2024-12-16,一,12:00:00,祝卿好#12,1202-1130105
2024-12-16,一,13:00:00,流水迢迢#3,1202-1130105
2024-12-16,一,14:00:00,流水迢迢#4,1202-1130105
2024-12-16,一,15:00:00,後宮甄嬛傳#43,1202-1130105
2024-12-16,一,16:00:00,後宮甄嬛傳#44,1202-1130105
2024-12-16,一,17:00:00,蠟筆小新#295,1202-1130105
2024-12-16,一,17:30:00,蠟筆小新#296,1202-1130105
2024-12-16,一,18:00:00,蠟筆小新#297,1202-1130105
2024-12-16,一,18:30:00,蠟筆小新#298,1202-1130105
2024-12-16,一,19:00:00,流水迢迢#5,1202-1130105
2024-12-16,一,20:00:00,流水迢迢#6,1202-1130105
2024-12-16,一,21:00:00,醫師好辣#226,1202-1130105
2024-12-16,一,22:00:00,流水迢迢#5,1202-1130105
2024-12-16,一,23:00:00,流水迢迢#6,1202-1130105
2024-12-17,二,00:00:00,後宮甄嬛傳#43,1202-1130105
2024-12-17,二,01:00:00,後宮甄嬛傳#44,1202-1130105
2024-12-17,二,02:00:00,地球的慶典S6#80,1202-1130105
2024-12-17,二,03:00:00,地球的慶典S6#81,1202-1130105
2024-12-17,二,04:00:00,心想事成#19,1202-1130105
2024-12-17,二,05:00:00,心想事成#20,1202-1130105
2024-12-17,二,06:00:00,蠟筆小新#297,1202-1130105
2024-12-17,二,06:30:00,蠟筆小新#298,1202-1130105
2024-12-17,二,07:00:00,祝卿好#11,1202-1130105
2024-12-17,二,08:00:00,祝卿好#12,1202-1130105
2024-12-17,二,09:00:00,流水迢迢#5,1202-1130105
2024-12-17,二,10:00:00,流水迢迢#6,1202-1130105
2024-12-17,二,11:00:00,祝卿好#13,1202-1130105
2024-12-17,二,12:00:00,祝卿好#14,1202-1130105
2024-12-17,二,13:00:00,流水迢迢#5,1202-1130105
2024-12-17,二,14:00:00,流水迢迢#6,1202-1130105
2024-12-17,二,15:00:00,後宮甄嬛傳#45,1202-1130105
2024-12-17,二,16:00:00,後宮甄嬛傳#46,1202-1130105
2024-12-17,二,17:00:00,蠟筆小新#299,1202-1130105
2024-12-17,二,17:30:00,蠟筆小新#300,1202-1130105
2024-12-17,二,18:00:00,蠟筆小新#301,1202-1130105
2024-12-17,二,18:30:00,蠟筆小新#302,1202-1130105
2024-12-17,二,19:00:00,流水迢迢#7,1202-1130105
2024-12-17,二,20:00:00,流水迢迢#8,1202-1130105
2024-12-17,二,21:00:00,醫師好辣#227,1202-1130105
2024-12-17,二,22:00:00,流水迢迢#7,1202-1130105
2024-12-17,二,23:00:00,流水迢迢#8,1202-1130105
2024-12-18,三,00:00:00,後宮甄嬛傳#45,1202-1130105
2024-12-18,三,01:00:00,後宮甄嬛傳#46,1202-1130105
2024-12-18,三,02:00:00,地球的慶典S6#82,1202-1130105
2024-12-18,三,03:00:00,地球的慶典S6#83,1202-1130105
2024-12-18,三,04:00:00,心想事成#21,1202-1130105
2024-12-18,三,05:00:00,心想事成#22,1202-1130105
2024-12-18,三,06:00:00,蠟筆小新#301,1202-1130105
2024-12-18,三,06:30:00,蠟筆小新#302,1202-1130105
2024-12-18,三,07:00:00,祝卿好#13,1202-1130105
2024-12-18,三,08:00:00,祝卿好#14,1202-1130105
2024-12-18,三,09:00:00,流水迢迢#7,1202-1130105
2024-12-18,三,10:00:00,流水迢迢#8,1202-1130105
2024-12-18,三,11:00:00,祝卿好#15,1202-1130105
2024-12-18,三,12:00:00,祝卿好#16,1202-1130105
2024-12-18,三,13:00:00,流水迢迢#7,1202-1130105
2024-12-18,三,14:00:00,流水迢迢#8,1202-1130105
2024-12-18,三,15:00:00,後宮甄嬛傳#47,1202-1130105
2024-12-18,三,16:00:00,後宮甄嬛傳#48,1202-1130105
2024-12-18,三,17:00:00,蠟筆小新#303,1202-1130105
2024-12-18,三,17:30:00,蠟筆小新#304,1202-1130105
2024-12-18,三,18:00:00,蠟筆小新#305,1202-1130105
2024-12-18,三,18:30:00,蠟筆小新#306,1202-1130105
2024-12-18,三,19:00:00,流水迢迢#9,1202-1130105
2024-12-18,三,20:00:00,流水迢迢#10,1202-1130105
2024-12-18,三,21:00:00,醫師好辣#228,1202-1130105
2024-12-18,三,22:00:00,流水迢迢#9,1202-1130105
2024-12-18,三,23:00:00,流水迢迢#10,1202-1130105
2024-12-19,四,00:00:00,後宮甄嬛傳#47,1202-1130105
2024-12-19,四,01:00:00,後宮甄嬛傳#48,1202-1130105
2024-12-19,四,02:00:00,地球的慶典S6#84,1202-1130105
2024-12-19,四,03:00:00,地球的慶典S6#85,1202-1130105
2024-12-19,四,04:00:00,心想事成#23,1202-1130105
2024-12-19,四,05:00:00,心想事成#24,1202-1130105
2024-12-19,四,06:00:00,蠟筆小新#305,1202-1130105
2024-12-19,四,06:30:00,蠟筆小新#306,1202-1130105
2024-12-19,四,07:00:00,祝卿好#15,1202-1130105
2024-12-19,四,08:00:00,祝卿好#16,1202-1130105
2024-12-19,四,09:00:00,流水迢迢#9,1202-1130105
2024-12-19,四,10:00:00,流水迢迢#10,1202-1130105
2024-12-19,四,11:00:00,祝卿好#17,1202-1130105
2024-12-19,四,12:00:00,祝卿好#18,1202-1130105
2024-12-19,四,13:00:00,流水迢迢#9,1202-1130105
2024-12-19,四,14:00:00,流水迢迢#10,1202-1130105
2024-12-19,四,15:00:00,後宮甄嬛傳#49,1202-1130105
2024-12-19,四,16:00:00,後宮甄嬛傳#50,1202-1130105
2024-12-19,四,17:00:00,蠟筆小新#307,1202-1130105
2024-12-19,四,17:30:00,蠟筆小新#308,1202-1130105
2024-12-19,四,18:00:00,蠟筆小新#309,1202-1130105
2024-12-19,四,18:30:00,蠟筆小新#310,1202-1130105
